Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1720077092,38,0,4231.922852,4325.512695,4254.358887,4314.230957,4355.512695,4321.794922,4360.641113,4347.05127,4352.307617,4287.307617,4205.512695,4307.94873,4273.333496,4202.05127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720077092,39,0,4254.102539,4344.487305,4277.05127,4339.102539,4358.974121,4330.769043,4371.538574,4361.922852,4377.05127,4317.179688,4227.179688,4345.512695,4306.410156,4235.512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720077092,40,0,4267.179688,4356.794922,4292.436035,4345.256348,4371.153809,4337.436035,4380.128418,4373.974121,4387.436035,4340.769043,4239.615234,4392.820313,4317.94873,4264.358887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720077092,41,0,4273.333496,4358.846191,4292.563965,4336.025879,4379.615234,4337.820313,4387.436035,4377.05127,4388.717773,4343.589844,4259.487305,4370.128418,4336.282227,4268.205078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720077092,42,0,4281.794922,4368.846191,4304.615234,4346.153809,4383.205078,4340.897461,4398.077148,4395.769043,4398.205078,4347.307617,4270.641113,4378.077148,4349.743652,4276.794922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720077092,43,0,4286.538574,4378.205078,4312.692383,4358.846191,4382.820313,4343.077148,4400.897461,4395.256348,4401.922852,4347.307617,4263.333496,4422.307617,4341.538574,4278.717773,7.834186,1.960036,2.489025,1.706713,0.718242,2.714547,1.768305,2.468367,1.386327,0.475173,2.705846,1.120695,2.553082,1.680182,0.487074,2.251215,1.50519,2.828973,1.85345,0.595113,0.817328,0.598675,1.098646,0.534072,0.243785,1.311107,0.470835,1.294906,0.629766,0.142761,1.421083,0.630046,1.564093,2.035314,0.162946,1.588085,0.555119,1.100523,1.447084,0.427473,2.041509,1.308468,1.963244,2.32724,0.200773,1.320987,0.851997,2.617746,3.698651,0.366975,3.09917,0.679165,2.223096,2.217648,1.170386,8.401918,3.424749,4.578084,3.267778,1.436125,5.14192,1.173851,2.315253,1.562835,0.793871,9.039991,2.265859,4.279995,2.280113,0.977287
1720077092,44,0,4293.717773,4381.666504,4307.436035,4359.230957,4381.538574,4341.666504,4395.384766,4375.128418,4396.794922,4340.897461,4266.666504,4409.871582,4341.794922,4273.333496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720077092,45,0,4298.846191,4386.410156,4308.717773,4365.384766,4381.153809,4341.922852,4394.102539,4387.94873,4394.230957,4342.179688,4271.922852,4380.641113,4344.102539,4282.436035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720077092,46,0,4287.179688,4386.153809,4310.897461,4371.410156,4385,4343.717773,4396.922852,4386.153809,4391.794922,4345.641113,4260.512695,4384.102539,4337.820313,4290.512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720077092,47,0,4281.922852,4380.897461,4310,4361.666504,4392.820313,4346.410156,4394.871582,4370,4387.307617,4338.974121,4260,4399.230957,4349.230957,4287.820313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720077092,48,0,4292.179688,4380.128418,4308.717773,4351.153809,4387.820313,4343.461426,4391.794922,4380.128418,4384.743652,4334.743652,4269.102539,4407.179688,4353.077148,4281.025879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
