Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1720514568,126,0,4262.820313,4274.743652,4292.820313,4290.769043,4264.743652,4273.077148,4275.769043,4268.461426,4322.820313,4246.538574,4445.128418,4487.307617,4370.512695,4674.871582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,127,0,4275.641113,4278.717773,4291.410156,4301.538574,4272.94873,4278.205078,4277.05127,4264.487305,4321.282227,4248.205078,4452.820313,4485.128418,4367.94873,4673.077148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,0,0,4277.436035,4278.333496,4293.589844,4305.769043,4275.384766,4282.05127,4290.512695,4274.871582,4327.692383,4250.641113,4452.307617,4486.410156,4365.897461,4676.666504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,1,0,4262.05127,4275.769043,4287.820313,4294.743652,4265.128418,4280.128418,4291.410156,4279.871582,4327.94873,4248.205078,4440.769043,4482.820313,4355.384766,4669.102539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,2,0,4260,4278.333496,4280,4294.615234,4262.563965,4279.230957,4280,4269.230957,4319.230957,4242.692383,4441.922852,4477.94873,4349.487305,4657.179688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,3,0,4268.205078,4279.230957,4283.717773,4305.384766,4272.563965,4279.871582,4279.615234,4269.487305,4322.820313,4246.153809,4451.025879,4487.436035,4360.128418,4664.615234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,4,0,4269.615234,4279.871582,4289.102539,4310.641113,4276.666504,4276.666504,4282.179688,4267.436035,4327.307617,4252.820313,4451.153809,4491.153809,4372.563965,4672.820313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,5,0,4278.974121,4281.538574,4292.307617,4310.897461,4271.153809,4273.589844,4277.05127,4264.102539,4319.615234,4250.769043,4451.410156,4490,4376.282227,4670.641113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,6,0,4296.538574,4283.333496,4297.05127,4310.512695,4267.692383,4273.974121,4274.487305,4264.487305,4326.794922,4249.358887,4456.410156,4494.871582,4376.538574,4670.641113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,7,0,4290.897461,4283.846191,4299.102539,4311.025879,4265.897461,4275.769043,4277.94873,4262.94873,4344.615234,4252.436035,4461.410156,4496.153809,4378.333496,4671.153809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,8,0,4279.102539,4280.769043,4300,4310.769043,4263.077148,4276.922852,4279.871582,4265.769043,4337.307617,4253.077148,4461.282227,4496.538574,4381.025879,4671.538574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,9,0,4285.512695,4274.487305,4299.358887,4300.641113,4261.538574,4279.102539,4279.102539,4267.436035,4321.666504,4248.717773,4451.153809,4496.922852,4381.025879,4665.769043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,10,0,4287.05127,4272.307617,4291.282227,4293.589844,4262.05127,4278.589844,4277.307617,4261.922852,4323.077148,4250.128418,4448.077148,4491.666504,4379.487305,4649.487305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,11,0,4278.077148,4274.102539,4290.384766,4301.153809,4264.358887,4275,4278.205078,4269.487305,4330.256348,4259.615234,4463.974121,4493.461426,4380.384766,4638.589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,12,0,4276.666504,4274.871582,4297.307617,4303.205078,4265.256348,4278.205078,4276.410156,4281.538574,4332.179688,4265.641113,4468.333496,4502.179688,4380.384766,4628.077148,1.719407,0.926961,1.567771,0.856011,0.275763,0.888741,0.685213,1.051827,0.422168,0.112411,0.794027,0.723722,0.933425,0.805229,0.178585,0.763699,0.484526,0.464301,0.465986,0.257643,0.128955,0.200679,0.121364,0.089589,0.073833,0.383231,0.507577,0.218729,0.352195,0.128683,1.170586,0.784938,0.722556,0.203872,0.114906,0.961063,0.848811,0.310884,0.218435,0.165647,3.22023,3.506933,1.021256,0.47653,0.308792,2.245449,1.84402,1.757806,0.45934,0.176875,5.155307,2.702938,2.712369,1.403576,0.497688,1.892951,1.335792,1.600973,1.123688,0.18122,1.999422,1.321781,1.503166,0.767757,0.245202,41.216263,7.855803,2.400379,1.368096,0.313074
1720514568,13,0,4279.487305,4277.179688,4298.717773,4298.077148,4261.794922,4278.077148,4268.589844,4265.384766,4322.05127,4264.743652,4450.512695,4495,4380.256348,4602.05127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,14,0,4283.077148,4281.153809,4300.641113,4306.025879,4261.282227,4268.205078,4264.615234,4261.922852,4309.871582,4264.487305,4448.974121,4492.179688,4382.436035,4587.436035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,15,0,4294.358887,4287.05127,4307.436035,4317.179688,4265.769043,4268.333496,4268.846191,4273.974121,4308.333496,4266.153809,4458.333496,4499.102539,4379.230957,4584.487305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,16,0,4298.205078,4288.077148,4311.410156,4310.769043,4262.692383,4274.230957,4274.487305,4266.410156,4302.94873,4265.897461,4452.307617,4496.153809,4376.666504,4565.512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,17,0,4291.538574,4285.897461,4310.897461,4307.05127,4261.666504,4269.871582,4276.538574,4263.974121,4289.487305,4261.025879,4450.384766,4493.974121,4379.102539,4550.128418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,18,0,4288.974121,4288.461426,4305,4315.256348,4273.077148,4270.384766,4273.333496,4266.025879,4293.589844,4262.05127,4458.077148,4490.384766,4378.717773,4544.615234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720514568,19,0,4285,4288.205078,4298.974121,4315.256348,4275,4278.974121,4267.820313,4261.922852,4295.384766,4271.025879,4455.897461,4483.205078,4377.179688,4529.615234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
