Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1720526688,10,0,4349.102539,4251.666504,4264.615234,4299.102539,4174.230957,4315.897461,4246.794922,4215.128418,4201.538574,3880.512939,4430.897461,4378.333496,4293.333496,4398.717773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720526688,11,0,4373.205078,4267.692383,4286.794922,4298.077148,4175.256348,4326.410156,4269.230957,4243.846191,4218.205078,3936.281982,4471.922852,4395.128418,4330.512695,4428.461426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720526688,12,0,4366.282227,4260,4280.769043,4295.641113,4169.102539,4321.025879,4267.820313,4245.641113,4218.077148,3949.358887,4478.461426,4398.077148,4326.153809,4424.615234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720526688,13,0,4354.487305,4250.897461,4273.589844,4295,4170.769043,4313.589844,4261.282227,4235.897461,4208.717773,3939.102539,4465.256348,4389.230957,4310.256348,4412.94873,11.859158,4.665876,2.323662,1.103224,0.430838,4.377694,2.224555,1.093269,0.58936,0.23005,5.566162,4.436529,0.836114,0.729428,0.283626,3.248577,1.805514,0.458582,0.176833,0.081885,110.336494,42.575161,11.099039,4.600047,1.032305,40.39106,8.38591,2.837765,1.571362,0.534897,7.006742,3.626292,1.694167,0.458623,0.169399,7.036863,4.787241,1.639429,0.371976,0.219605,2.118572,1.285316,0.604398,0.239757,0.177819,154.717239,70.262939,14.857178,7.846322,2.338398,13.333889,4.972452,1.73801,1.35572,0.883861,5.980374,3.54811,0.642091,0.374482,0.48224,6.902553,3.019183,3.113836,0.912548,0.284091,6.630272,4.388191,2.279472,0.835193,0.32138
1720526688,14,0,4359.487305,4250.256348,4277.94873,4292.436035,4164.871582,4313.974121,4264.102539,4234.743652,4209.358887,3946.923096,4465,4393.717773,4315,4414.743652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720526688,15,0,4364.487305,4252.179688,4280.384766,4291.153809,4160.897461,4313.589844,4266.666504,4237.94873,4217.563965,3963.461426,4476.025879,4404.102539,4320.512695,4421.025879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720526688,16,0,4362.94873,4253.333496,4278.333496,4293.077148,4168.205078,4307.179688,4266.153809,4236.282227,4222.563965,3971.410156,4480,4390.256348,4313.846191,4418.717773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720526688,17,0,4360.769043,4250.128418,4281.794922,4291.282227,4158.461426,4301.025879,4263.333496,4232.05127,4226.538574,3976.410156,4472.436035,4381.282227,4310.897461,4412.820313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720526688,18,0,4358.461426,4248.589844,4290.384766,4295.256348,4182.692383,4296.538574,4254.871582,4228.974121,4229.871582,3982.94873,4466.025879,4391.794922,4313.846191,4413.333496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720526688,19,0,4352.692383,4250,4288.846191,4311.153809,4277.307617,4287.563965,4246.282227,4222.820313,4230.384766,3991.794922,4468.589844,4382.307617,4307.94873,4412.436035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720526688,20,0,4341.153809,4244.358887,4276.538574,4321.922852,4341.153809,4276.666504,4242.05127,4216.922852,4231.538574,4004.230713,4469.615234,4375.256348,4297.94873,4402.436035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720526688,21,0,4329.102539,4236.153809,4265.512695,4318.077148,4334.358887,4274.615234,4242.820313,4215.897461,4230.641113,4014.487061,4461.666504,4370.641113,4291.794922,4391.794922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720526688,22,0,4325.512695,4233.589844,4260.769043,4316.538574,4324.230957,4281.282227,4246.666504,4218.589844,4228.846191,4020.128174,4452.307617,4363.717773,4283.974121,4386.282227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
