Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,,,,,,,,,,,,,,,,,,,,,,,,,
1720416518,11,0,4410.256348,4294.871582,4302.179688,4301.922852,4263.333496,4306.922852,4289.358887,4285,4292.307617,4255.769043,4428.589844,4464.102539,4328.205078,4501.282227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416518,12,0,4411.153809,4294.358887,4306.922852,4311.410156,4269.615234,4313.077148,4294.615234,4292.307617,4300,4264.358887,4433.205078,4470.256348,4329.102539,4506.922852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416518,13,0,4409.615234,4294.871582,4308.077148,4309.358887,4273.717773,4307.563965,4291.025879,4293.974121,4307.307617,4268.205078,4436.153809,4458.846191,4333.205078,4506.922852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416518,14,0,4398.333496,4295.128418,4300.128418,4297.05127,4265.256348,4299.871582,4283.077148,4288.205078,4303.333496,4267.05127,4430.256348,4427.820313,4332.820313,4505.769043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416518,15,0,4385.384766,4291.538574,4288.589844,4291.410156,4260.256348,4292.692383,4276.410156,4277.179688,4291.153809,4259.871582,4421.922852,4402.307617,4327.05127,4497.307617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416518,16,0,4388.846191,4292.436035,4289.487305,4296.922852,4260.769043,4293.717773,4275.897461,4274.358887,4286.025879,4253.333496,4422.563965,4413.974121,4331.153809,4501.410156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416518,17,0,4402.05127,4304.487305,4311.666504,4310.641113,4267.820313,4308.461426,4289.871582,4289.743652,4294.615234,4264.743652,4438.717773,4436.922852,4346.666504,4521.153809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416518,18,0,4403.077148,4313.205078,4325.897461,4318.461426,4278.589844,4313.461426,4297.563965,4297.692383,4297.563965,4276.025879,4448.077148,4433.846191,4353.974121,4529.102539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416518,19,0,4395.128418,4311.410156,4317.307617,4311.922852,4273.333496,4297.179688,4284.358887,4283.461426,4286.666504,4263.974121,4433.974121,4424.487305,4344.743652,4521.922852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416518,20,0,4391.025879,4307.179688,4313.333496,4309.743652,4265,4294.743652,4280.641113,4277.563965,4284.615234,4256.153809,4425.128418,4425.128418,4337.563965,4512.436035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416518,21,0,4390.384766,4302.692383,4315.769043,4312.563965,4273.589844,4312.307617,4294.743652,4289.358887,4293.717773,4262.05127,4431.794922,4420.897461,4340.128418,4504.487305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416518,22,0,4401.025879,4303.717773,4315,4309.871582,4276.410156,4315.769043,4297.820313,4295.769043,4297.692383,4266.153809,4437.563965,4426.666504,4343.717773,4505.512695,7.234593,2.762701,0.821538,0.372591,0.307049,1.244805,1.254975,0.424289,0.248396,0.243708,0.74831,1.632641,0.859939,0.326163,0.267738,1.517037,2.304046,0.602501,0.302559,0.289397,0.475383,0.756019,0.243303,0.23736,0.165214,0.428965,0.704285,0.244712,0.204159,0.231862,0.501269,1.454358,0.489529,0.31008,0.241659,0.309836,2.253604,0.690597,0.260115,0.268015,0.400087,3.190322,0.759069,0.331372,0.406805,2.373007,1.264555,1.195279,0.375917,0.318359,0.873405,2.031364,1.105662,0.465265,0.47099,16.117249,7.722751,3.872427,0.930006,0.69918,0.770047,1.039878,1.080768,0.276264,0.332223,2.234465,2.166432,1.847574,0.466792,0.407876,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,23,0,4412.692383,4312.820313,4313.974121,4313.846191,4267.436035,4307.94873,4290,4293.205078,4297.179688,4267.563965,4443.205078,4435.384766,4345.769043,4507.692383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,24,0,4400.512695,4306.922852,4308.077148,4313.846191,4265,4308.846191,4290.128418,4292.307617,4294.487305,4265.256348,4440.384766,4426.922852,4343.717773,4502.179688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,25,0,4382.563965,4293.846191,4299.230957,4299.871582,4265.512695,4311.666504,4292.563965,4293.717773,4296.794922,4261.538574,4428.205078,4422.179688,4338.717773,4497.820313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,26,0,4383.974121,4302.820313,4303.589844,4301.282227,4264.487305,4311.666504,4294.615234,4296.794922,4305.384766,4265.512695,4435.256348,4430,4343.589844,4501.794922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,27,0,4386.538574,4310.384766,4313.717773,4313.333496,4265.897461,4310.769043,4294.487305,4295.512695,4302.94873,4268.974121,4444.487305,4431.153809,4348.717773,4503.846191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,28,0,4380.769043,4299.102539,4309.358887,4308.077148,4266.922852,4309.230957,4288.974121,4290.256348,4290.128418,4262.94873,4432.05127,4422.692383,4343.205078,4497.692383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,29,0,4384.230957,4297.692383,4304.743652,4302.94873,4266.538574,4309.615234,4290.128418,4291.153809,4291.538574,4261.666504,4425.769043,4424.871582,4341.538574,4496.153809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,30,0,4391.922852,4307.820313,4312.179688,4311.538574,4267.05127,4308.717773,4295.641113,4292.692383,4297.820313,4267.436035,4435.641113,4434.871582,4348.333496,4501.025879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,31,0,4391.153809,4305.256348,4317.436035,4315.512695,4274.487305,4309.743652,4296.153809,4291.922852,4293.846191,4267.05127,4437.563965,4435.256348,4349.102539,4502.692383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,32,0,4386.025879,4295.384766,4313.846191,4310.897461,4279.743652,4314.487305,4294.743652,4294.102539,4291.410156,4261.794922,4432.179688,4434.230957,4343.717773,4499.230957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,33,0,4383.974121,4290.512695,4312.307617,4308.846191,4268.846191,4312.179688,4294.615234,4295.769043,4295.384766,4268.333496,4434.871582,4443.974121,4348.974121,4501.794922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,34,0,4387.94873,4295.512695,4322.307617,4317.820313,4261.282227,4307.307617,4296.282227,4299.871582,4300.641113,4280.512695,4444.102539,4448.974121,4357.820313,4506.153809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,35,0,4395.256348,4305,4331.538574,4327.563965,4274.102539,4311.666504,4298.333496,4304.358887,4300.769043,4274.487305,4446.922852,4446.153809,4352.563965,4503.205078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,36,0,4394.230957,4307.05127,4327.436035,4322.692383,4282.94873,4315.256348,4295.512695,4298.846191,4293.717773,4266.538574,4442.436035,4455.769043,4349.230957,4503.974121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,37,0,4384.871582,4306.538574,4320.256348,4318.974121,4276.538574,4308.974121,4290.128418,4293.077148,4292.179688,4275,4442.820313,4455.769043,4358.974121,4511.794922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,38,0,4386.410156,4311.410156,4323.333496,4325.128418,4277.94873,4308.333496,4294.871582,4300.384766,4302.563965,4283.205078,4453.589844,4451.282227,4367.820313,4517.820313,6.679156,2.406327,0.641586,0.385852,0.332433,1.177276,1.222236,0.393871,0.277346,0.254958,0.857478,1.28275,0.767262,0.327528,0.268171,1.424577,1.983843,0.540169,0.338325,0.280392,0.410963,0.678306,0.232205,0.278183,0.183536,0.368772,0.801065,0.244239,0.248878,0.247225,0.433752,1.974282,0.37563,0.345011,0.246675,0.320855,3.073179,0.485574,0.285196,0.265037,0.47513,3.894664,0.799251,0.34966,0.397172,1.912899,1.398314,1.048143,0.394148,0.319537,0.727663,2.151478,1.022407,0.47209,0.480952,15.479374,7.625155,3.582977,0.8715,0.677807,0.80058,0.945924,1.033808,0.323831,0.33227,2.595406,1.912037,1.890881,0.472878,0.426466,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,39,0,4394.615234,4311.538574,4326.153809,4324.102539,4282.692383,4311.153809,4298.205078,4303.077148,4302.563965,4278.461426,4457.179688,4456.794922,4364.230957,4512.94873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,40,0,4388.077148,4301.282227,4318.205078,4315.256348,4267.820313,4293.846191,4283.846191,4287.563965,4285.256348,4269.358887,4442.94873,4446.153809,4351.794922,4497.820313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,41,0,4371.410156,4290.769043,4309.102539,4308.333496,4252.563965,4281.922852,4274.487305,4276.666504,4276.794922,4261.153809,4426.282227,4436.410156,4343.077148,4486.922852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,42,0,4361.410156,4289.615234,4305.769043,4305.384766,4264.743652,4299.230957,4285.769043,4282.563965,4276.794922,4258.461426,4425.128418,4440.512695,4343.589844,4482.820313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,43,0,4361.538574,4297.563965,4308.333496,4311.538574,4276.153809,4311.922852,4294.230957,4290.769043,4276.922852,4263.461426,4428.846191,4439.102539,4347.307617,4478.461426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,44,0,4362.179688,4305.256348,4312.94873,4318.077148,4268.974121,4305.769043,4291.794922,4293.846191,4285.769043,4266.538574,4426.666504,4433.589844,4346.410156,4473.333496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,45,0,4361.922852,4306.666504,4314.871582,4319.358887,4267.94873,4306.282227,4290.641113,4293.717773,4290.512695,4266.922852,4426.922852,4436.282227,4346.922852,4473.589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,46,0,4360.256348,4306.153809,4316.282227,4322.307617,4273.461426,4309.230957,4288.077148,4292.05127,4283.205078,4266.153809,4433.461426,4437.436035,4351.282227,4476.538574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,47,0,4350.641113,4303.846191,4313.846191,4317.179688,4273.589844,4306.922852,4284.743652,4291.282227,4285.512695,4267.307617,4439.871582,4440.641113,4352.94873,4479.487305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,48,0,4350.128418,4306.410156,4314.615234,4313.205078,4274.871582,4306.794922,4289.487305,4295.512695,4297.692383,4278.461426,4444.358887,4452.05127,4359.871582,4486.282227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,49,0,4359.743652,4312.05127,4321.282227,4323.077148,4279.230957,4302.179688,4292.563965,4299.230957,4299.487305,4281.410156,4446.922852,4448.717773,4362.820313,4487.307617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,50,0,4357.692383,4311.153809,4322.179688,4326.410156,4278.589844,4294.102539,4285.512695,4292.94873,4288.333496,4266.153809,4444.743652,4446.153809,4356.025879,4482.563965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,51,0,4353.589844,4310.256348,4322.692383,4322.436035,4270.641113,4290.128418,4278.589844,4282.563965,4273.461426,4260.384766,4441.922852,4450.769043,4356.666504,4482.179688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,52,0,4357.307617,4312.179688,4324.487305,4321.794922,4264.358887,4287.563965,4275.128418,4277.436035,4261.666504,4262.05127,4440.769043,4445.769043,4363.461426,4482.307617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,53,0,4356.922852,4306.922852,4317.179688,4317.692383,4269.743652,4288.077148,4276.025879,4276.282227,4262.05127,4251.025879,4441.025879,4443.589844,4362.179688,4479.871582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,54,0,4361.794922,4304.615234,4314.102539,4316.282227,4279.871582,4297.05127,4285.897461,4280.256348,4272.563965,4252.179688,4442.179688,4449.487305,4359.743652,4480.512695,5.75393,2.027079,0.526933,0.400297,0.371605,1.075051,1.215415,0.376569,0.305178,0.270595,0.95171,1.065249,0.666692,0.354198,0.285129,1.220691,1.648903,0.47603,0.383895,0.280418,0.335578,0.590008,0.222303,0.309248,0.208106,0.334798,0.851179,0.244687,0.295504,0.26449,0.387636,2.522687,0.312699,0.37778,0.253518,0.339504,3.929397,0.370395,0.321736,0.265072,0.556872,4.534676,0.858246,0.375523,0.385252,1.40339,1.612421,0.909667,0.412126,0.326995,0.654753,2.274978,0.966426,0.476573,0.504012,12.936429,6.799662,2.999452,0.773167,0.640099,0.834195,0.865324,0.965046,0.389692,0.344457,2.803382,1.782033,1.871179,0.493019,0.459854,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,55,0,4376.282227,4317.05127,4325.128418,4325.897461,4281.538574,4305.128418,4295.641113,4290.512695,4283.589844,4272.179688,4446.410156,4457.179688,4369.230957,4484.230957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,56,0,4379.743652,4323.589844,4329.743652,4335,4281.538574,4303.974121,4295.384766,4296.282227,4288.333496,4279.487305,4447.692383,4461.025879,4369.871582,4482.692383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,57,0,4376.153809,4316.410156,4326.666504,4336.153809,4281.153809,4307.820313,4293.717773,4296.025879,4293.461426,4278.205078,4444.230957,4462.307617,4362.820313,4477.94873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,58,0,4373.205078,4309.230957,4321.025879,4324.871582,4280.128418,4310.384766,4295,4295.897461,4294.102539,4280.384766,4446.282227,4456.538574,4362.692383,4473.205078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,59,0,4365.641113,4305.769043,4311.282227,4311.025879,4280.769043,4300.897461,4288.461426,4292.307617,4285.256348,4277.563965,4441.410156,4443.205078,4359.102539,4463.974121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,60,0,4370,4308.333496,4312.05127,4318.205078,4280.512695,4301.922852,4287.436035,4292.436035,4286.025879,4275.256348,4433.077148,4442.179688,4357.692383,4459.102539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,61,0,4375,4309.615234,4315.769043,4324.230957,4280.512695,4310.897461,4292.179688,4297.05127,4290.256348,4272.179688,4436.538574,4449.102539,4361.025879,4460.769043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,62,0,4367.307617,4306.410156,4308.589844,4311.538574,4277.692383,4299.615234,4284.102539,4292.179688,4283.974121,4270.256348,4440.128418,4444.487305,4360.128418,4462.05127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,63,0,4369.102539,4305.641113,4306.666504,4306.922852,4272.179688,4288.077148,4278.846191,4288.846191,4281.666504,4273.846191,4440,4443.717773,4359.358887,4466.666504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,64,0,4380.384766,4305,4315,4312.436035,4274.487305,4295.897461,4287.307617,4295.128418,4286.922852,4273.461426,4443.333496,4460.897461,4365.256348,4471.025879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,65,0,4375.384766,4298.846191,4311.538574,4311.794922,4279.871582,4296.666504,4288.589844,4291.410156,4279.230957,4263.205078,4436.153809,4452.563965,4360.128418,4459.487305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,66,0,4365.512695,4293.333496,4299.487305,4307.05127,4278.333496,4289.615234,4275.512695,4273.589844,4262.307617,4251.538574,4414.487305,4423.717773,4346.153809,4441.153809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,67,0,4370.256348,4298.077148,4301.410156,4310.641113,4277.563965,4291.410156,4270.641113,4266.282227,4255,4244.487305,4409.487305,4423.589844,4347.436035,4438.589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,68,0,4373.589844,4306.794922,4314.102539,4322.179688,4281.922852,4294.615234,4276.282227,4273.205078,4258.717773,4247.179688,4424.102539,4431.666504,4357.179688,4444.615234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,69,0,4369.615234,4307.436035,4319.743652,4326.410156,4284.358887,4293.589844,4279.871582,4280.512695,4268.333496,4260.641113,4436.282227,4439.487305,4364.358887,4453.205078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,70,0,4366.666504,4302.436035,4316.410156,4320.512695,4280.769043,4292.307617,4282.94873,4286.794922,4277.436035,4273.589844,4442.179688,4459.871582,4370.128418,4464.615234,4.56145,1.761331,0.457354,0.419928,0.407673,0.967024,1.240298,0.360819,0.325918,0.285017,1.000347,1.011978,0.56165,0.402683,0.313374,0.963304,1.382127,0.402715,0.43628,0.291619,0.265563,0.519061,0.209988,0.32089,0.232078,0.331165,0.83688,0.244306,0.338292,0.286136,0.363537,2.911877,0.287295,0.399535,0.260184,0.354032,4.541897,0.319995,0.358326,0.265372,0.627613,4.916773,0.886254,0.389276,0.367738,0.96916,1.832682,0.787104,0.422767,0.336899,0.642083,2.328072,0.9254,0.477408,0.52856,9.49143,5.537169,2.29039,0.684337,0.59645,0.869765,0.813311,0.885323,0.458517,0.358714,2.986817,1.72146,1.759038,0.540935,0.492982,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,71,0,4368.077148,4304.871582,4313.717773,4321.153809,4280,4295.897461,4289.230957,4294.102539,4287.820313,4280.769043,4450.256348,4467.94873,4375.384766,4474.102539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,72,0,4369.743652,4310.897461,4313.846191,4326.794922,4287.179688,4299.487305,4296.282227,4301.922852,4297.436035,4281.794922,4461.282227,4462.307617,4376.025879,4477.179688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416519,73,0,4369.487305,4310.769043,4314.487305,4326.410156,4288.846191,4294.358887,4296.025879,4303.974121,4298.077148,4281.922852,4462.563965,4467.692383,4375.384766,4477.179688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
