Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1720179671,38,0,4324.615234,4291.153809,4337.05127,4312.179688,4356.922852,4302.05127,4289.743652,4299.743652,4330.128418,4370.512695,4475,4520.897461,4355.897461,4473.333496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720179671,39,0,4304.358887,4294.615234,4326.025879,4308.846191,4361.666504,4299.358887,4278.589844,4292.820313,4332.563965,4374.358887,4462.436035,4500.512695,4339.615234,4449.743652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720179671,40,0,4297.563965,4278.077148,4317.436035,4310.641113,4357.307617,4295.384766,4263.974121,4278.846191,4332.179688,4382.179688,4454.230957,4485.384766,4331.153809,4443.589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720179671,41,0,4299.615234,4265.512695,4313.077148,4308.461426,4356.410156,4297.307617,4260.256348,4275.641113,4329.871582,4383.461426,4454.230957,4486.153809,4332.05127,4445.256348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720179671,42,0,4289.230957,4259.871582,4311.666504,4308.333496,4362.436035,4297.94873,4262.179688,4278.717773,4325.769043,4375.897461,4453.333496,4482.307617,4325.512695,4431.410156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720179671,43,0,4283.461426,4267.563965,4307.820313,4305.256348,4366.153809,4296.794922,4262.179688,4277.692383,4321.025879,4368.717773,4453.974121,4473.846191,4324.102539,4429.743652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720179671,44,0,4290.384766,4280.512695,4300.128418,4303.205078,4365,4295.897461,4259.871582,4273.461426,4316.153809,4359.358887,4459.358887,4473.077148,4334.230957,4447.05127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720179671,45,0,4299.102539,4275,4306.538574,4311.282227,4362.820313,4296.538574,4268.333496,4280.128418,4313.846191,4350.897461,4467.563965,4488.589844,4344.358887,4460.512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720179671,46,0,4312.563965,4267.307617,4330.641113,4309.871582,4359.358887,4298.589844,4285,4298.205078,4318.717773,4353.205078,4480.769043,4521.538574,4356.025879,4475.897461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720179671,47,0,4336.025879,4287.307617,4355.897461,4309.358887,4355.384766,4298.077148,4301.794922,4320.128418,4329.743652,4361.410156,4498.077148,4562.692383,4381.410156,4508.077148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
