Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1720076091,67,0,4289.871582,4491.282227,4410.897461,4452.94873,4574.615234,4536.410156,4491.922852,4487.94873,4543.205078,4440.897461,4378.205078,4596.025879,4432.179688,4190.769043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720076091,68,0,4300.512695,4501.538574,4416.666504,4444.358887,4564.871582,4522.563965,4490.641113,4486.410156,4542.436035,4444.743652,4389.102539,4597.179688,4435.512695,4201.282227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720076091,69,0,4311.666504,4502.94873,4425.128418,4457.692383,4567.436035,4516.282227,4490.128418,4484.487305,4539.615234,4442.307617,4400.512695,4603.205078,4440.512695,4206.153809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720076091,70,0,4313.717773,4499.871582,4428.717773,4464.102539,4567.94873,4520.897461,4491.538574,4486.922852,4542.563965,4444.102539,4397.307617,4608.461426,4445.897461,4219.871582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720076091,71,0,4317.820313,4504.358887,4429.230957,4458.974121,4563.846191,4523.846191,4494.358887,4492.179688,4541.025879,4445,4397.820313,4608.461426,4450.769043,4228.333496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720076091,72,0,4320.256348,4502.05127,4426.922852,4460.641113,4564.230957,4521.025879,4494.871582,4490.769043,4528.974121,4434.615234,4394.102539,4600,4442.94873,4220.641113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720076091,73,0,4315.384766,4496.410156,4419.743652,4460.897461,4565.256348,4527.05127,4498.333496,4486.538574,4518.974121,4424.230957,4382.820313,4589.487305,4427.820313,4212.563965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720076091,74,0,4308.589844,4502.436035,4412.692383,4459.358887,4567.05127,4535.641113,4506.282227,4485,4523.077148,4426.025879,4383.589844,4589.871582,4422.563965,4201.666504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720076091,75,0,4304.487305,4504.871582,4408.589844,4460,4569.358887,4533.333496,4504.871582,4484.743652,4532.820313,4430.256348,4388.077148,4592.692383,4424.230957,4166.410156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720076091,76,0,4292.436035,4492.692383,4399.358887,4448.461426,4562.692383,4527.179688,4493.461426,4485.256348,4535.128418,4428.333496,4378.205078,4588.974121,4428.717773,4134.743652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720076091,77,0,4278.461426,4489.487305,4390.897461,4437.307617,4557.692383,4525.641113,4490.641113,4483.205078,4536.025879,4427.692383,4367.563965,4583.846191,4433.589844,4137.94873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720076091,78,0,4285.384766,4499.102539,4400.128418,4449.487305,4563.461426,4525.769043,4494.743652,4486.666504,4537.94873,4428.461426,4376.282227,4594.615234,4440.512695,4159.230957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720076091,79,0,4300.256348,4506.025879,4413.205078,4465.769043,4564.871582,4521.666504,4492.05127,4489.615234,4538.846191,4428.846191,4394.358887,4612.179688,4450.897461,4169.871582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720076091,80,0,4301.025879,4507.05127,4415.256348,4463.846191,4554.487305,4515.897461,4489.230957,4484.487305,4541.025879,4431.538574,4398.974121,4610,4450.769043,4168.846191,16.359194,4.6431,2.293897,1.210593,0.307028,0.687926,0.440415,0.262542,0.217684,0.168333,3.450479,5.485651,1.144185,0.693178,0.231314,3.180757,1.413895,0.85783,0.70432,0.286576,1.375523,0.967679,0.326107,0.254064,0.23696,1.256339,1.728122,0.422136,0.135794,0.121926,0.964015,1.334231,0.315274,0.195816,0.092719,0.451761,0.802881,0.167541,0.073652,0.091008,2.208239,2.844141,0.617045,0.649904,0.139393,2.927978,6.503307,0.716449,0.692403,0.150546,3.694403,3.357953,0.327501,1.05455,0.307459,2.70893,4.432383,0.405561,1.014303,0.188375,1.092179,1.752784,0.412553,0.404893,0.119493,3.3912,7.867671,0.586068,0.99803,0.189056
1720076091,81,0,4298.461426,4505.897461,4420,4459.102539,4551.794922,4521.666504,4492.436035,4488.205078,4535.384766,4431.794922,4396.282227,4612.307617,4446.666504,4176.410156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720076091,82,0,4303.077148,4508.846191,4427.307617,4460,4562.179688,4530.897461,4493.333496,4492.179688,4526.922852,4427.820313,4398.205078,4621.666504,4449.358887,4188.333496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
